Date,Close,High,Low,Open,Volume,returns,Open-Close,High-Low,Return_1d,std_5,vol_5,Up_Days_5,Up_Days_10,Trend_Eff_10,Range_Pos_20,Vol_Exp_5_20,VPT,VPT_cum,VPT_Momentum,VPT_Direction,Vol_MA20,Vol_Ratio,VolRank_20,Vol_Residual,Vol_Trend,ATR,ATR_pct,RSI_14,ROC_5,BB_Pct,BB_width,EMA10,EMA20,EMA50,EMA100,EMA_Slope,EMA_Slope_Long,ADX_14,ADX_Slope,MACD_Hist,Stoch_K,Close_Z20,Ret_3,Ret_10,Trend_Align,EMA_Stack
2000-01-18,92.12470245361328,92.6380419872168,91.7298258893029,91.8285450303805,6488500,-0.007867405719020226,-0.0032251128789507044,0.009900990099009936,-0.007867405719020226,0.012279306109692426,0.012945873143993033,0.4,0.5,0.0001636136357774627,,,6437452.337992137,73853391.01860859,6437452.337992132,1.0,,,0.8238357843137255,,,0.0,0.0,,-0.002991693144908325,,,91.38343895513982,91.08646304074949,90.89409040107228,90.82974059884913,0.19237263967721674,0.2567224419003651,0.0,0.0,,,,0.019222028149845194,0.0025778147683122032,0.3333333333333333,3
2000-01-19,92.875,92.875,91.61139455782313,91.80883290816327,6157900,0.008144368735025331,-0.011612903225806423,0.013793103448275827,0.008144368735025331,0.011257927836420826,0.011554691244753399,0.6,0.6,0.004017731836461862,,,6208052.208233412,80061443.226842,6208052.208233416,1.0,,,0.7832414215686274,,,0.0,0.0,,0.01730145330068389,,,91.68145012204322,91.33011213035958,91.09784505630392,91.01954509653518,0.23226707405565605,0.3105670338243982,0.0,0.0,,,,0.013793332037496553,0.051878496414822006,1.0,3
2000-01-20,91.45341491699219,92.8552267604953,90.86110005354017,92.8552267604953,5800100,-0.015306434271954883,0.015096746757388823,0.021946979574098087,-0.015306434271954883,0.008779680763920196,0.013238519531363204,0.6,0.5,0.0023934043818392933,,,5711321.150579235,85772764.37742123,5711321.150579229,1.0,,,0.6594669117647058,,,0.0,0.0,,0.011795235700869044,,,91.636693823141,91.34624802996973,91.13223027208437,91.05706984136593,0.21401775788535815,0.28917818860379896,0.0,0.0,,,,-0.01509680486472409,0.033929089108571064,0.3333333333333333,3
2000-01-21,91.25598907470703,91.92727934483686,91.01906309701415,91.92727934483686,6244800,-0.0021587585599111003,0.007302405498281874,0.009978308026030442,-0.0021587585599111003,0.011686923139338895,0.011714484069256294,0.4,0.5,0.003748318534405723,,,6231318.984545067,92004083.3619663,6231318.984545067,1.0,,,0.8026960784313726,,,2.0808649744728456,0.02280250310770659,48.87742424914255,-0.0038792653305558256,,,91.56303759850458,91.33484270468854,91.14354768385694,91.0731985011265,0.19129502083160332,0.2616442035620423,0.0,0.0,,65.34079205293345,,-0.009429755057756228,0.048548206100636815,-0.3333333333333333,3
2000-01-24,88.66952514648438,92.14443862361225,88.07721034924667,92.0259756641647,7896900,-0.028342949919760718,0.03647285990130877,0.04617798699843089,-0.028342949919760718,0.00856322328960717,0.013746628023009523,0.2,0.4,0.0035380322410727143,,,7673078.558778642,99677161.92074494,7673078.558778644,1.0,,,0.6432291666666666,,,2.222748067322326,0.025067779077989738,38.82085542477127,-0.04507777312453387,,,91.00966963798147,91.00821323149694,90.92853537983164,90.8895585408515,0.07967785166529495,0.11865469064544243,0.0,0.0,,30.27551893989004,,-0.045281021302994606,-0.037092842090524325,-1.0,3
2000-01-25,89.67645263671875,89.67645263671875,87.82053309734148,88.77810860436061,9942500,0.011355958978813696,-0.010118981430001023,0.021133093525179832,0.011355958978813696,0.013729172886543298,0.01657662736207064,0.4,0.4,0.0026386978103248686,,,10055406.622146856,109732568.5428918,10055406.62214686,1.0,,,0.8667279411764706,,,2.196546029611965,0.024494122649010443,43.67918429894695,-0.02657538913764501,,,90.7570803487107,90.84934719026575,90.82467283931199,90.8018421443755,0.024674350953759472,0.04750504589024729,0.0,0.0,,45.87161058733855,,-0.019430245244382638,-0.029487576873046928,-1.0,2
2000-01-26,88.96574401855469,89.4297242636581,88.51163569355984,89.08420705985769,5158100,-0.007925253478113792,0.0013297872340425516,0.01037251840285518,-0.007925253478113792,0.014785884666171551,0.014789083712533839,0.2,0.4,0.002367179948868413,,,5117220.750034541,114849789.29292634,5117220.750034541,1.0,,,0.8903186274509803,,,2.1228510948653185,0.02386144373077549,41.192720976381466,-0.04209158526455248,,,90.4202697986965,90.62992918905424,90.67693288716025,90.67570190273558,-0.04700369810601046,-0.04577271368134461,0.0,0.0,,31.512036029853597,,-0.0250969287536561,-0.0255183775606751,-1.0,1
2000-01-27,88.61030578613281,89.85416703045686,87.26772539543383,89.61724107915704,10922700,-0.003995225761813992,0.011235955056179676,0.02963800904977372,-0.003995225761813992,0.014287588102292066,0.014341288391806043,0.2,0.4,0.0019222522472145277,,,10879061.347571434,125728850.64049777,10879061.347571433,1.0,,,0.8791360294117647,,,2.155964704876584,0.02433085729418603,39.9673430350371,-0.03108805869567499,,,90.08205504148151,90.39956179025552,90.5190426253246,90.54042370951751,-0.11948083506908347,-0.14086191926199376,0.0,0.0,,22.742462707029382,,-0.0006678659917680463,-0.01965951397460386,-1.0,0
2000-01-28,85.84616088867188,88.49183374034668,85.62897878890753,88.09695719532058,11916200,-0.031194395199723113,0.02554908112953831,0.03343324878948578,-0.031194395199723113,0.014161052467933298,0.017760176895893983,0.2,0.3,0.0053479358914808265,,,11544481.347921059,137273331.98841882,11544481.347921044,1.0,,,0.8769914215686274,,,2.2149191543300626,0.025801027458903406,31.99607177417296,-0.059281897450110144,,,89.29449728227863,89.8897776649477,90.17483373401501,90.24639711781236,-0.2850560690673092,-0.35661945286466334,0.0,0.0,,2.879576295737563,,-0.04271234683605818,-0.0629311925711582,-1.0,0
2000-01-31,88.17593383789062,88.2450372343153,85.29333501560401,85.80667453190163,10768700,0.027138929977778226,-0.027611596870685567,0.034606481481481405,0.027138929977778226,0.01523698124607589,0.021869340610494174,0.4,0.3,0.00392066654253877,0.34433713947921,,11060950.9952517,148334282.98367053,11060950.995251715,1.0,7838540.0,1.3738145113758429,0.8996629901960784,2930160.0,-1.3738145113758429,2.2675465160715786,0.02571616105864452,42.42000071333654,-0.005566639809769236,-0.250354504101726,8.075671672981088,89.08737915566599,89.7010563926322,90.03249574489992,90.12203965882782,-0.33143935226772214,-0.4209832661956199,0.0,0.0,,36.591426163553834,-0.9760615459104639,-0.00887768870341088,-0.05039348120789233,-1.0,0
2000-02-01,89.04471588134766,89.51856802794464,87.52444024434904,88.29444998256912,8419900,0.009852824978914043,-0.008497316636851493,0.022783667944958393,0.009852824978914043,0.02076400481261542,0.021667734799812773,0.4,0.4,0.0025734270904682467,0.47619660043897305,0.9575652675017537,8502859.801039958,156837142.7847105,8502859.801039964,1.0,7851320.0,1.0724183958875706,0.9571078431372549,568580.0,-1.0724183958875706,2.248016606609009,0.02524592935536453,45.75893282085628,-0.007044622493379338,-0.12668092850360876,7.979440216046498,89.07950578217589,89.62984243639595,89.96433828165848,90.0598370809523,-0.3344958452625377,-0.42999464455635916,0.0,0.0,,47.619660043897305,-0.4938931830136492,0.004902478231632923,-0.033432798046935,-0.3333333333333333,0
2000-02-02,89.12362670898438,89.87389206453187,88.68926255577267,89.26183348500629,6205900,0.0008861932665591432,0.0015483300154834085,0.01335707925200349,0.0008861932665591432,0.021341508143955697,0.021342397469477928,0.6,0.4,0.0032784994138157103,0.48621346334979415,1.0789794022114674,6211399.626792939,163048542.41150343,6211399.6267929375,1.0,7757125.0,0.8000257827481186,0.9600183823529411,-1551225.0,0.8000257827481186,2.172060385334023,0.02437131954275669,46.064860088999986,0.0017746458726490832,-0.12376331112913845,7.864951880259554,89.08762600335795,89.57563621166872,89.90800646925369,90.0077577998545,-0.3323702575849694,-0.4321215881857796,0.0,0.0,,48.621346334979414,-0.4825182164033283,0.03817836215835935,-0.0403916370499664,0.3333333333333333,0
2000-02-03,90.46622467041016,90.50571232849414,88.45235410812691,89.00518132130271,7997500,0.015064444872848082,-0.01641526175687653,0.023214285714285687,0.015064444872848082,0.021191436009220133,0.022021680950900326,0.8,0.5,0.000881815850077928,0.6566415291389806,1.057426297996443,8117977.897870602,171166520.30937403,8117977.8978706,1.0,7548105.0,1.0595374600644798,0.9594056372549019,449395.0,1.0595374600644798,2.1635816592649664,0.02391590526903721,51.116646951438035,0.020944729485041336,0.03476884774699657,7.7227084436658515,89.34078607625715,89.66988534861846,89.94439852818923,90.03237920175799,-0.2745131795707607,-0.36249385313952587,0.0,0.0,,65.66415291389806,0.13555392343837985,0.025974103509129653,-0.010794460190229671,0.3333333333333333,0
2000-02-04,90.09110260009766,90.97957501232742,89.7949451293544,90.46623539637245,4925400,-0.0041465427752640505,0.004146660846791908,0.013192612137203165,-0.0041465427752640505,0.009494712627972936,0.012270995614833522,0.8,0.5,0.001027874707261425,0.6090239021836243,0.4826982789466207,4904976.618214714,176071496.92758876,4904976.618214726,1.0,7483015.0,0.6582106276681258,0.7009803921568627,-2557615.0,0.6582106276681258,2.09365653238697,0.023239326325935103,49.71552305836179,0.04944824168585438,-0.036265915489029535,7.158995697696497,89.47832106695346,89.71399478838681,89.95372048182797,90.03542946070613,-0.23972569344115868,-0.3214346723193131,0.0,0.0,,63.281186841782734,-0.1413905679991174,0.011751250014030212,-0.012765041356964879,0.3333333333333333,0
2000-02-07,89.95289611816406,90.20956592710527,89.36058117445359,90.07135910690616,5845800,-0.00153407470821032,0.0013152126260412152,0.009500662836942203,-0.00153407470821032,0.007495653160308967,0.008114222341151603,0.6,0.5,0.0014516303227565146,0.591480107188988,0.5146133268928634,5836832.106070744,181908329.03365952,5836832.106070757,1.0,7371980.0,0.7929755642310479,0.5719975490196079,-1526180.0,0.7929755642310479,2.004751405263021,0.022286679937792514,49.180652191588194,0.02015246340957777,-0.041692276257458694,6.984924993948908,89.5651829792126,89.7387773309395,89.95366934367468,90.03127594362631,-0.21489201273517722,-0.29249861268681343,0.0,0.0,,61.45828274066458,-0.1625464169793643,0.009304708973384868,0.01447364209472779,1.0,0
2000-02-08,91.17695617675781,91.33490672881803,90.74259215859222,90.95977416767502,4936400,0.013607789314374008,-0.002387670935532865,0.006527415143603265,0.013607789314374008,0.007431381247149093,0.008922051449344656,0.6,0.5,0.001642406195472542,0.7468610880854523,0.49858598259335235,5003573.4911714755,186911902.524831,5003573.491171479,1.0,7331715.0,0.6732940382979972,0.5681678921568627,-2395315.0,0.6732940382979972,1.9602699199338027,0.0214996201028424,53.910211185314544,0.023945725182068944,0.147040090971548,6.760413000193637,89.85982999188472,89.88671045074935,90.02786119750324,90.08722492104324,-0.14115074675389394,-0.20051447029389635,0.0,0.0,,77.80620722491426,0.5732678108566716,0.007856318852002664,0.016732414094451586,1.0,0
2000-02-09,89.2618179321289,91.27568774612519,89.25194602127598,91.27568774612519,8511500,-0.021004630171204353,0.02206359506813765,0.022674482911182466,-0.021004630171204353,0.008653077803387685,0.014765343689548013,0.4,0.5,0.0002921263473829289,0.5037553214087424,0.561968056497737,8332719.090297794,195244621.6151288,8332719.090297788,1.0,7382105.0,1.1529909151928888,0.6498161764705882,1129395.0,1.1529909151928888,1.9648036202849026,0.022011691737881256,46.60247839345604,0.0015505565499007723,-0.12184369484008126,6.725047226499839,89.75061610530022,89.82291941810435,89.98237590954733,90.04805364845782,-0.15945649144298102,-0.22513423035347557,0.0,0.0,,57.924724884997296,-0.475034174327173,-0.009204956361227312,0.003327954111331577,0.3333333333333333,0
2000-02-10,89.43952178955078,90.07132415097807,89.00515766606952,89.47900943714,6690600,0.0019908160234536343,0.00044130626654905445,0.011978704525288346,0.0019908160234536343,0.012279644148857932,0.012502942070946795,0.4,0.6,0.0008344606690370892,0.5263128744319313,0.8044828131349132,6703919.753686519,201948541.3688153,6703919.7536865175,1.0,7371250.0,0.9076615228082076,0.8241421568627451,-680650.0,-0.9076615228082076,1.900615253472306,0.021250284163464243,47.316104800723195,-0.011349018759209795,-0.08816030288381292,6.741277308219566,89.69384748526667,89.78404704419619,89.95077991919273,90.01995175741843,-0.16673287499654066,-0.23590471322224005,26.95800465212078,26.95800465212078,,60.518523893001756,-0.3437121366338373,-0.005707146192812984,0.009358008597999179,-0.3333333333333333,0
2000-02-11,87.62310028076172,89.67645819630908,87.20847993243004,89.617226717976,9849800,-0.020308935831109043,0.022251597268120798,0.028299750962191523,-0.020308935831109043,0.012456342830976573,0.014971924067623089,0.4,0.6,0.0020161376897378487,0.2957381131891491,0.803136266739379,9649761.043850742,211598302.41266605,9649761.04385075,1.0,7605825.0,1.2950337405869843,0.8296568627450981,2243975.0,-1.2950337405869843,1.941141182787073,0.022153304055292193,41.24795006867903,-0.027394517861448198,-0.32096374876083134,6.889628145273747,89.31622674796893,89.56628985290624,89.81782541129546,89.91211021705266,-0.2515355583892216,-0.3458203641464195,27.309212736195015,0.35120808407423354,,38.56223803587542,-1.2513470605243047,-0.03897756675608366,0.020699113084325704,-0.3333333333333333,0
2000-02-14,88.13646697998047,88.31416146985947,87.38620135604695,88.31416146985947,8528800,0.005858805469948214,0.0020120724346077497,0.010619069136918197,0.005858805469948214,0.014811041837011263,0.01579758576015325,0.6,0.6,5.29675463903795e-05,0.37500100178891776,0.974953683640323,8578768.580092095,220177070.99275815,8578768.580092102,1.0,7660400.0,1.1133622265155867,0.8909313725490197,868400.0,-1.1133622265155867,1.8687711064317476,0.02120315427275097,43.45512449109812,-0.020193114580741134,-0.22672362406983831,6.448449829236324,89.10120259747038,89.42300010908791,89.72347719836992,89.83418179595684,-0.3004770892820119,-0.41118168686892886,27.63533452854966,0.32612179235464467,,47.059475569213376,-0.8839314147673976,-0.012607304872550462,-0.0004475921738772426,-1.0,0
2000-02-15,89.13346862792969,89.22231581118933,87.06036768520455,87.97845524555424,11078300,0.011312021937249561,-0.013128366247755971,0.02483274747703817,0.011312021937249561,0.012369088665613466,0.015180222485027527,0.6,0.6,0.00011618787462244298,0.5065026772126107,0.8012180770383923,11203617.972627431,231380688.9653856,11203617.972627431,1.0,7889890.0,1.4041133653320896,0.8268995098039216,3188410.0,-1.4041133653320896,1.889712322114107,0.021200928800407658,47.57430384824272,-0.022412324720147203,-0.0523633736065512,6.024298167911155,89.10708083246158,89.39412839534113,89.69091947362347,89.80415256237636,-0.2967910782823395,-0.4100241670352318,27.24069654212212,-0.39463798642754,,63.56183116930657,-0.20415001349738074,-0.003421900693311275,0.0009967210934818116,-0.3333333333333333,0
2000-02-16,87.82057189941406,89.0446895832638,87.69223698094595,88.68930057827517,8845400,-0.0147295594878738,0.0097951914514692,0.015422717550376996,-0.0147295594878738,0.01202470992281953,0.013649621811655303,0.6,0.5,0.0014900110443017889,0.33420696421863166,0.7742876898741826,8715111.15450596,240095800.11989155,8715111.154505968,1.0,8024265.0,1.1023314907969763,0.8157169117647058,821135.0,-1.1023314907969763,1.8576779881762235,0.02115310738700186,43.119667775307434,-0.01614627694240678,-0.2599642090043108,5.291604965309347,88.87278909422224,89.23791526344489,89.5893323105868,89.72106125545726,-0.3514170471419078,-0.48314599201236774,26.874246983296548,-0.36644955882557184,,41.830785162783435,-1.0135270728703787,0.0022536479309633872,-0.01462075610797553,-0.3333333333333333,0
2000-02-17,87.36644744873047,88.7287717140327,87.32695978886663,88.7287717140327,7584200,-0.005171048660486122,0.015353805073431205,0.016052453086140644,-0.005171048660486122,0.013340603903037616,0.013344319869630434,0.4,0.4,0.0038395685218936856,0.3025953994774214,0.8742609065977837,7544981.732749141,247640781.8526407,7544981.732749134,1.0,8113470.0,0.934766505576529,0.8560049019607843,-529270.0,-0.934766505576529,1.8251161265326414,0.02089035527744996,41.666370492429486,-0.023178504304821823,-0.3191651249321928,5.092674134699848,88.59854388715716,89.05287410009734,89.47039308111377,89.62455903585298,-0.41751898101642837,-0.5716849357556413,26.719720727153693,-0.1545262561428551,,34.31412439567971,-1.2443347338997388,-0.008736673452373611,-0.03426446978386588,-1.0,0
2000-02-18,85.49076080322266,87.74155681513197,85.05639666057348,87.74155681513197,9409200,-0.021469187546037327,0.025652565256525532,0.031569173630454896,-0.021469187546037327,0.010051420087178402,0.013691193423633544,0.4,0.4,0.004898335579256144,0.06128126003121936,0.633855168877085,9207192.120541826,256847973.9731825,9207192.120541811,1.0,8271690.0,1.137518451489357,0.7302389705882353,1137510.0,-1.137518451489357,1.8865478428202018,0.02206727165713896,36.23426064397255,-0.0243353575792985,-0.5835639412648047,5.50553072455196,88.0328765955024,88.70194680905972,89.26045630675797,89.45865245976952,-0.5585094976982532,-0.7567056507098044,27.55859268747474,0.8388719603210468,-0.30513517700748627,6.918267836283332,-2.275151089021686,-0.04086801378630067,-0.05106322005287578,-1.0,0
2000-02-22,85.27359008789062,86.14231848887862,84.36537403231225,85.41179687895689,16415400,-0.0025402828714076175,0.0016181229773462045,0.021062485373274025,-0.0025402828714076175,0.01231584427011298,0.012515129833792524,0.2,0.4,0.00495255539386498,0.13031233156187338,0.8374191832439901,16373700.240552695,273221674.2137352,16373700.240552723,1.0,8697615.0,1.8873449790546029,0.8252144607843137,7717785.0,-1.8873449790546029,1.8787190295163565,0.022031663350633883,35.6546652904251,-0.03248231963666215,-0.5203150571054446,6.265825150079536,87.53074087451871,88.36530045778235,89.05294700028712,89.294035464414,-0.6876465425047655,-0.9287350066316407,28.585835214427693,1.0272425269529535,-0.38055114010669533,13.031233156187339,-2.028561542445719,-0.029002109146369914,-0.05201951501513191,-1.0,0
2000-02-23,86.28053283691406,86.85310387862357,84.97744012129935,85.6882179661801,12119000,0.011808377576053575,-0.006912442396313293,0.0220724907063197,0.011808377576053575,0.007567281017575444,0.012692642136304643,0.2,0.4,0.005220693692911961,0.2747901312755148,0.5137809235850652,12262105.727844194,285483779.9415794,12262105.727844179,1.0,8806440.0,1.3761519978561143,0.5765931372549019,3312560.0,-1.3761519978561143,1.8785007957883466,0.021772011994166233,40.413915520832255,-0.0320074584208615,-0.32219020694747696,6.466566602076568,87.30326454308413,88.1611908575891,88.91047603068435,89.1777719994732,-0.7492851730952452,-1.0165811418840889,28.942659386502125,0.3568241720744325,-0.33743726836918786,27.479013127551482,-1.256128674811399,-0.012429423921049954,-0.05370242158941374,-1.0,0
2000-02-24,84.54308319091797,86.57669775622963,84.0889750841008,86.35951561818665,17375000,-0.02013721506889843,0.021033379058070505,0.02958440948579486,-0.02013721506889843,0.011812162705143561,0.013762936104278395,0.2,0.4,0.005229519076823457,0.06267076879592821,0.7751216213603527,17025115.88817789,302508895.8297573,17025115.88817787,1.0,9417285.0,1.8450115930440674,0.8085171568627451,7957715.0,-1.8450115930440674,1.9220166440983817,0.022734167853306467,35.53058653337001,-0.037320284275192295,-0.4971773793162923,7.240436082042379,86.80111397045123,87.80790154786914,88.68874026888456,89.00225776598518,-0.8808387210154223,-1.1943562181160416,29.622451583633822,0.6797921971316967,-0.3966629163172585,6.267076879592822,-1.9383542676347911,-0.011085146551520264,-0.05286397757212247,-1.0,0
2000-02-25,84.23704528808594,86.37925070558443,84.10871040132335,85.41180309768188,10559900,-0.0036199046838749638,0.013754045307443332,0.02699530516431924,-0.0036199046838749638,0.013701119689994575,0.013845841993088717,0.2,0.3,0.005682033220403073,0.0204349435304286,0.8991818420362865,10521674.168528749,313030569.998286,10521674.168528736,1.0,9399145.0,1.1234958073314116,0.8659620098039216,1160755.0,-1.1234958073314116,1.9469111912528596,0.023112292039619068,34.734439962569965,-0.035819267602485105,-0.4620204684534586,7.980503389057247,86.33469211699081,87.46006322666571,88.46530621732603,88.82500322525546,-1.0052429906603209,-1.3649399985897475,30.25368719525611,0.6312356116222873,-0.42467485779424463,2.04349435304286,-1.801287395643262,-0.01215551964842021,-0.05816753485898729,-1.0,0
2000-02-28,86.00411224365234,86.35950113722116,83.852035054819,84.26665543064927,13397800,0.020977314072723408,-0.020618556701030934,0.029903461266776444,0.020977314072723408,0.011313918386057786,0.015780764283686976,0.4,0.4,0.0018136229174464864,0.287600440391252,0.780306434215761,13678849.858483534,326709419.85676956,13678849.858483553,1.0,9473225.0,1.4142807755542595,0.7858455882352942,3924575.0,1.4142807755542595,1.9869508263349525,0.023102974665977116,42.715978627438545,0.006004759293361417,-0.24255292978641346,7.948724957422712,86.27456268442413,87.31854595695937,88.34311799496635,88.72186692900601,-1.0245720380069798,-1.403320972046643,30.94541209183857,0.6917248965824605,-0.2983855916895326,28.7600440391252,-0.9456454097436229,-0.003203742306323032,-0.01847672625051866,-0.3333333333333333,0
2000-02-29,86.83335876464844,86.83335876464844,85.76719201310432,85.96463030042732,8242500,0.009641940360326062,-0.010105649977032505,0.012430939226519363,0.009641940360326062,0.015634240065601268,0.015979252451734618,0.6,0.4,0.0014076208140524024,0.3984197297126903,1.1787872504596524,8321973.693419987,335031393.55018955,8321973.693419993,1.0,9346915.0,0.8818417627634358,0.9068627450980392,-1104415.0,0.8818417627634358,1.9211805352784643,0.022124913312239796,46.05029614326197,0.018291345247106072,-0.12892285787685231,8.001771515307638,86.37619516313136,87.27147845464495,88.26893833001873,88.65395816840353,-0.997459875373778,-1.3824797137585847,31.132176567249044,0.1867644754104738,-0.14117303809017145,40.159795100878796,-0.5026338328282849,0.027090040808642968,-0.014785119712457107,0.3333333333333333,0
2000-03-01,87.46515655517578,87.82054545314263,86.6951472762476,86.95181703589031,6868000,0.007275980101607793,-0.005903723887375233,0.012981097699840518,0.007275980101607793,0.01532851621306358,0.015528912460238653,0.6,0.4,0.0018461466734624398,0.4828522601705721,1.1641242895676278,6917971.431337843,341949364.9815274,6917971.431337833,1.0,9269320.0,0.7409389254012161,0.9007352941176471,-2401320.0,0.7409389254012161,1.8643389382510764,0.021315218673106616,48.50941980834196,0.013729907307142852,-0.04043977527507728,7.93366166880881,86.57424106214002,87.29023375171404,88.22983359732207,88.61188981387244,-0.9395998456080292,-1.3216560621583966,30.420617962669986,-0.7115586045790572,0.01490133639398561,58.09541001379378,-0.1576632691825876,0.03832175328621612,-0.01871701055097441,0.3333333333333333,0
2000-03-02,87.52439880371094,87.89953157548412,86.77413326016459,87.62311795417757,7600200,0.0006773239866983971,0.0011266336187472886,0.01296928327645038,0.0006773239866983971,0.008737258678815035,0.009423103014712058,0.8,0.5,0.0003795800406299533,0.4907693074107389,0.6636184598501551,7605347.797763705,349554712.7792911,7605347.797763705,1.0,9339035.0,0.8138099921458695,0.6565563725490197,-1738835.0,0.8138099921458695,1.8115574651845372,0.020697742457474945,48.745338736344635,0.03526386193014108,-0.023167626120276737,7.839899101156448,86.74703479155548,87.31287349328319,88.19583432841554,88.5739971231354,-0.8829608351323515,-1.2611236298522073,29.691251972660464,-0.7293659900095228,0.12550752539213694,63.051115272377395,-0.09032403490070479,0.017676905445539237,-0.0033724796969251125,0.3333333333333333,0
